path,column_position,column,observed_type,missing_values,nonmissing_values,first_nonmissing_example,definition,units
source_data/epithelial_programs/epithelial_logcpm.csv.gz,282,Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD6,numeric,0,29337,4.89515537897023,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,283,Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD4,numeric,0,29337,3.15771524579267,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,284,Level 3___Enteroendocrine-secretory transitional cell___FAPTK__FD4,numeric,0,29337,-0.370142314738685,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,285,Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD2,numeric,0,29337,3.47374871073652,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,286,Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD3,numeric,0,29337,2.64305765278573,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,287,Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD6,numeric,0,29337,1.29252326142236,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,288,Level 3___Enteroendocrine cell___FAPTK__FD3,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,289,Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__FD3,numeric,0,29337,1.82786677232746,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,290,Level 3___Zg16+ secretory epithelial___FAPTK__FD4,numeric,0,29337,4.12743530126593,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,291,Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD2,numeric,0,29337,1.29252326142236,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,292,Level 3___Enteroendocrine cell___FAPTK__FD2,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,293,Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__FD4,numeric,0,29337,2.41851967094043,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,294,Level 3___Enteroendocrine-secretory transitional cell___FAPTK__FD3,numeric,0,29337,4.14648172252687,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,295,Level 3___Enteroendocrine-secretory transitional cell___FAPTK__FD6,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,296,Level 3___Zg16+ secretory epithelial___FAPTK__FD2,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,297,Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD5,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,298,Level 3___Enteroendocrine cell___FAPTK__FD6,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,299,Level 3___Mature absorptive colonocyte___FAPTK__FD5,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,300,Level 3___IFN-responsive absorptive colonocyte___FAPTK__FD3,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,301,Level 3___Injury/inflammatory epithelial___FAPTK__FD3,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,302,Level 3___Injury/inflammatory epithelial___FAPTK__FD4,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,303,Level 3___Zg16+ secretory epithelial___FAPTK__FD6,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,304,Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__FD6,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,305,Level 3___Enteroendocrine-secretory transitional cell___FAPTK__FD2,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,306,Level 3___Enteroendocrine cell___FAPTK__FD4,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,307,Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD6,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,308,Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__FD2,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_logcpm.csv.gz,309,Level 3___Injury/inflammatory epithelial___FAPTK__FD2,missing only,29337,0,,Matrix column identified by the original aggregation/sample key; see source normalization,source-defined matrix values
source_data/epithelial_programs/epithelial_program_effects.csv,1,scope,text,0,60,All epithelial,Aggregation or cell-annotation scope,category
source_data/epithelial_programs/epithelial_program_effects.csv,2,state,text,0,60,All epithelial,Recorded cell-state annotation,category
source_data/epithelial_programs/epithelial_program_effects.csv,3,program,text,0,60,Inflammatory chemokines,RNA gene program; definitions retained in corresponding source files,category
source_data/epithelial_programs/epithelial_program_effects.csv,4,group,text,0,60,FAP ablation,Recorded analysis group,category
source_data/epithelial_programs/epithelial_program_effects.csv,5,n_DSS,numeric,0,60,6,Count of the source-defined unit indicated by the column name,count
source_data/epithelial_programs/epithelial_program_effects.csv,6,n_treatment,numeric,0,60,4,Count of the source-defined unit indicated by the column name,count
source_data/epithelial_programs/epithelial_program_effects.csv,7,effect,numeric,0,60,-5.03478091444639,Stored contrast estimate; direction and scale are source-specific,same as source readout
source_data/epithelial_programs/epithelial_program_effects.csv,8,low,numeric,0,60,-6.27269802711096,Source-defined field: low. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/epithelial_programs/epithelial_program_effects.csv,9,high,numeric,0,60,-3.8835146608953375,Source-defined field: high. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/epithelial_programs/epithelial_program_effects.csv,10,p,numeric,0,60,0.009523809523809525,P value for the source-defined test; adjustment only when identified in field name,dimensionless
source_data/epithelial_programs/epithelial_program_effects.csv,11,q,numeric,0,60,0.02285714285714286,Multiple-testing-adjusted source P value; correction family is endpoint-specific,dimensionless
source_data/epithelial_programs/epithelial_program_scores.csv,1,key,text,0,1086,All epithelial___All epithelial___Merged_a5B1__M16,Source-defined field: key. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/epithelial_programs/epithelial_program_scores.csv,2,sample_uid,text,0,1086,Merged_a5B1__M16,Recorded sample identifier including dataset prefix,identifier
source_data/epithelial_programs/epithelial_program_scores.csv,3,group,text,0,1086,alpha5beta1 blockade,Recorded analysis group,category
source_data/epithelial_programs/epithelial_program_scores.csv,4,scope,text,0,1086,All epithelial,Aggregation or cell-annotation scope,category
source_data/epithelial_programs/epithelial_program_scores.csv,5,state,text,0,1086,All epithelial,Recorded cell-state annotation,category
source_data/epithelial_programs/epithelial_program_scores.csv,6,n_cells,numeric,0,1086,77703,Recovered cell count for the indicated sample/group,cells
source_data/epithelial_programs/epithelial_program_scores.csv,7,program,text,0,1086,Inflammatory chemokines,RNA gene program; definitions retained in corresponding source files,category
source_data/epithelial_programs/epithelial_program_scores.csv,8,score,numeric,0,1086,3.944552094541578,Source-defined score; measurement/normalization depends on file,source-specific score units
